Caller_ID,Timestamp,Caller_Location,Receiver_Location,Service_Type,Call_Duration_Seconds,Data_Transferred_MB,Network_Tower_ID,Customer_Plan,Call_Direction,Roaming_Status,Network_Congestion_Level,Signal_Strength,Time_to_Connect_Seconds,Allocated_Bandwidth_MB
4401,6/17/2023 13:09,Bengaluru,Surat,Video,372,320.3404466,Tower_14,Prepaid,Outgoing,Yes,Medium,-78.20379536,9.404367661,58.53263668
4402,4/22/2022 23:27,Kolkata,Hyderabad,Video,67,473.3163455,Tower_9,Prepaid,Incoming,No,Medium,-60.31287914,3.631076428,5
4403,4/10/2022 0:29,Mumbai,Pune,Video,554,102.4105693,Tower_9,,Outgoing,Yes,Medium,-70.10268529,8.160671029,30.01098325
4404,12/22/2023 14:14,Pune,Nagpur,Voice,988,77.42563184,Tower_3,Postpaid,Incoming,Yes,Low,-52.25477373,5.506701474,58.16205952
4405,4/9/2022 3:24,Lucknow,Pune,Data,103,73.75066538,Tower_8,Postpaid,Outgoing,No,Low,-74.3881247,7.362450756,5
4406,9/15/2022 4:36,Lucknow,Nagpur,Data,519,10.69461955,Tower_13,Prepaid,Outgoing,Yes,Medium,-86.19624801,3.181388137,5
4407,3/23/2023 18:59,Jaipur,Jaipur,Data,182,40.47180753,Tower_4,Postpaid,Outgoing,No,Low,-75.55851973,6.134369989,5
4408,2/9/2023 5:26,Delhi,Bengaluru,Video,230,464.6966049,Tower_14,Postpaid,Outgoing,Yes,Low,-88.02583827,6.386553714,81.19045305
4409,7/10/2022 10:14,Nagpur,Jaipur,Voice,129,16.51264005,Tower_7,Prepaid,Outgoing,No,High,-66.79900791,7.358370715,5
4410,11/8/2022 11:42,Bengaluru,Lucknow,Video,204,,,Prepaid,Incoming,No,Low,-51.41633561,8.524206251,
4411,11/9/2022 10:11,Lucknow,Jaipur,Voice,111,47.54185684,Tower_8,Postpaid,Incoming,Yes,Low,-64.37387337,3.822769893,5
4412,12/14/2023 22:02,Chennai,Bengaluru,Data,749,21.32024485,Tower_6,,Incoming,Yes,Medium,-76.83562876,5.24602476,5
4413,5/26/2023 21:02,Lucknow,Chennai,Voice,146,28.96808423,Tower_9,Postpaid,Incoming,Yes,Medium,-61.9974331,7.93866722,5
4414,2/6/2022 3:23,Chennai,Kolkata,Voice,417,23.53916175,Tower_12,Prepaid,Outgoing,No,Medium,-58.83122867,6.453876432,5
4415,6/12/2023 1:08,Chennai,Kolkata,Video,357,112.4512594,Tower_10,Postpaid,Incoming,No,Medium,-83.16244287,6.061581978,5
4416,6/20/2022 5:51,Mumbai,Jaipur,Voice,597,22.75133581,Tower_12,Postpaid,Incoming,Yes,Low,-80.17440761,3.652540271,38.55172918
4417,10/6/2022 6:11,Delhi,Lucknow,Voice,1050,46.33227676,Tower_9,Prepaid,Outgoing,No,Medium,-53.76695271,7.255310784,152.9968335
4418,11/11/2023 2:45,Kolkata,Hyderabad,Data,296,58.06069038,Tower_15,Postpaid,Incoming,No,Medium,-84.92229874,3.337617974,5
4419,6/29/2022 16:30,Hyderabad,Delhi,Data,263,7.900763588,Tower_3,Prepaid,Incoming,Yes,Low,-84.26531391,3.748319598,5
4420,7/28/2022 19:38,Chennai,Surat,Voice,85,70.85588131,Tower_1,Prepaid,Outgoing,No,Medium,-61.50281069,1.272072625,5
4421,2/20/2022 22:53,Delhi,Nagpur,Voice,58,9.282011486,Tower_12,Prepaid,Outgoing,Yes,Medium,-52.43150027,5.377633796,5
4422,7/14/2023 18:24,Delhi,Chennai,Voice,590,94.27424207,Tower_5,Prepaid,Incoming,No,Medium,-63.20325138,3.336472636,24.81507216
4423,7/4/2023 18:36,Lucknow,Nagpur,Data,78,38.62920163,Tower_19,Prepaid,Incoming,No,Low,-62.69395195,2.561097701,5
4424,11/7/2023 10:17,Kolkata,Delhi,Voice,245,22.0586162,Tower_3,Prepaid,Incoming,No,High,-76.23039445,6.99830822,5
4425,10/12/2022 5:58,Pune,Chennai,Video,613,415.6289797,Tower_13,Postpaid,Outgoing,No,Medium,-85.98135154,5.989527805,37.03298217
4426,12/13/2023 17:41,Hyderabad,Chennai,Video,1165,359.314703,Tower_9,Postpaid,Incoming,No,High,-63.34013036,4.46492753,201.6257624
4427,2/7/2022 6:59,Lucknow,Ahmedabad,Voice,45,23.7696292,Tower_7,Prepaid,Incoming,No,High,-50.59241241,3.657069796,5
4428,12/12/2023 20:31,Nagpur,Surat,Video,829,93.06894119,Tower_1,,Incoming,No,Medium,-58.41991296,4.730069673,5
4429,6/6/2023 1:39,Jaipur,Nagpur,Video,110,493.0261269,Tower_4,Postpaid,Incoming,Yes,Medium,-52.47933094,6.941461751,5
4430,6/13/2023 20:02,Delhi,Kolkata,Voice,171,86.60100417,,Prepaid,Incoming,Yes,Medium,-67.53308165,4.788086702,5
4431,6/2/2023 1:03,Hyderabad,Hyderabad,Video,448,351.6442388,Tower_2,Prepaid,Incoming,Yes,High,-79.76604605,7.344614103,36.94403281
4432,3/1/2022 7:06,Kolkata,Lucknow,Data,341,96.24378635,Tower_7,Prepaid,Outgoing,No,Low,-51.86142097,4.078541299,5
4433,8/16/2023 23:48,Lucknow,Bengaluru,Video,540,347.2707876,Tower_6,Postpaid,,Yes,High,-87.67877752,7.261574752,5
4434,2/10/2022 18:44,Hyderabad,Kolkata,Video,71,186.611527,Tower_15,Prepaid,Outgoing,No,High,-77.49881516,2.495939451,5
4435,2/6/2023 9:56,Hyderabad,Kolkata,Voice,304,53.61016266,Tower_1,Postpaid,Incoming,Yes,Medium,-73.33897405,9.348739462,5
4436,12/19/2022 23:51,Chennai,Kolkata,Data,759,98.97416867,Tower_6,Postpaid,Outgoing,No,Medium,-54.1843336,1.029530161,34.35995005
4437,12/6/2022 7:17,Pune,Delhi,Data,976,4.95269886,Tower_5,,Outgoing,No,Low,-76.04335219,6.587236767,39.15558478
4438,4/15/2022 15:55,Lucknow,Mumbai,Data,487,3.604194367,Tower_9,Postpaid,Incoming,Yes,Medium,-72.31477031,7.81164339,5
4439,3/2/2022 15:49,Surat,Ahmedabad,Voice,354,26.33795681,Tower_4,Prepaid,Outgoing,No,Medium,-66.03340507,5.243729369,5
4440,11/5/2022 2:52,Kolkata,Delhi,Video,382,442.703173,Tower_11,Prepaid,Outgoing,No,High,-51.10373221,3.096972892,5
4441,2/6/2023 7:10,Pune,Surat,Video,589,287.3710972,Tower_4,Postpaid,Outgoing,No,Medium,-59.74242517,7.142046277,17.05466735
4442,10/29/2023 20:26,Chennai,Surat,Voice,1154,18.09313667,Tower_11,Postpaid,Outgoing,No,Low,-56.55913366,9.068360443,87.09930531
4443,11/30/2022 14:36,Chennai,Jaipur,Data,552,99.30348813,Tower_13,Prepaid,Outgoing,Yes,Medium,-82.86499992,4.796459223,5
4444,7/29/2023 5:08,Nagpur,Delhi,Video,182,64.35844273,Tower_10,Prepaid,,No,Medium,-86.20899514,6.066723114,5
4445,8/5/2022 8:07,Kolkata,Mumbai,Video,382,162.0939715,Tower_2,Postpaid,Outgoing,No,Low,-75.35942589,2.751590266,5
4446,3/2/2022 9:21,Nagpur,Lucknow,Voice,141,89.01345321,,Prepaid,Incoming,No,High,-89.94198734,3.107432306,5
4447,12/9/2022 7:01,Lucknow,Chennai,Voice,1003,32.53419324,Tower_18,Prepaid,Incoming,No,High,-65.3903714,3.01709712,5
4448,6/20/2023 17:33,Lucknow,Ahmedabad,Data,222,43.9940683,Tower_17,Postpaid,Outgoing,Yes,Medium,-72.49563591,5.004300424,5
4449,5/13/2023 2:55,Surat,Delhi,Data,552,43.41113954,Tower_13,Postpaid,Incoming,Yes,Low,-89.52035024,2.101833201,5
4450,8/17/2023 5:27,Ahmedabad,Bengaluru,Voice,465,67.30780876,Tower_17,Postpaid,Outgoing,No,High,-83.4585722,1.536601928,
4451,9/13/2022 15:45,Surat,Kolkata,Video,305,293.0756955,Tower_9,Prepaid,Outgoing,Yes,Medium,-87.49372132,7.726989131,5
4452,10/23/2023 5:42,Kolkata,Ahmedabad,Data,1031,6.216254197,Tower_14,Prepaid,Incoming,Yes,High,-76.35279782,6.46774176,5
4453,8/30/2022 9:05,Nagpur,Chennai,Data,558,,Tower_7,Postpaid,Outgoing,Yes,Medium,-80.48798954,4.447097881,
4454,11/1/2022 0:52,Bengaluru,Kolkata,Voice,455,5.065013723,Tower_7,Prepaid,Incoming,No,Low,-62.72819244,3.972075403,5
4455,6/20/2023 12:12,Nagpur,Mumbai,Data,136,63.33294611,Tower_3,Postpaid,Incoming,No,Medium,-65.7653261,4.447937502,5
4456,1/20/2022 14:47,Mumbai,Chennai,Video,1115,100.0417538,Tower_3,Postpaid,Incoming,Yes,Medium,-76.47200923,1.392055038,224.5604507
4457,4/9/2023 6:18,Lucknow,Nagpur,Data,510,63.92837087,Tower_18,Prepaid,Outgoing,No,Low,-89.76008428,2.641240153,5
4458,4/5/2023 8:51,Bengaluru,Chennai,Voice,569,26.76217808,Tower_17,Prepaid,Outgoing,No,Medium,-59.62419633,5.975801376,5
4459,4/14/2023 11:48,Chennai,Chennai,Voice,575,89.97716337,Tower_10,Prepaid,Outgoing,No,Low,-69.73744061,4.184940801,5
4460,6/11/2023 1:14,Jaipur,Ahmedabad,Voice,56,33.07272635,Tower_19,Postpaid,Outgoing,No,Medium,-65.42681836,8.020270968,5
4461,9/1/2023 7:21,Lucknow,Mumbai,Data,528,33.64555614,Tower_7,Prepaid,Incoming,Yes,High,-55.1207631,6.779477499,5
4462,1/19/2022 15:20,Hyderabad,Mumbai,Video,1181,370.2950635,Tower_17,Postpaid,Incoming,No,Low,-75.61760568,8.354486651,295.4853209
4463,7/26/2023 1:06,Hyderabad,Mumbai,Voice,532,11.72909602,Tower_4,,Outgoing,Yes,High,-57.42666451,9.456242244,5
4464,10/5/2023 10:58,Nagpur,Delhi,Video,837,59.39945489,Tower_15,,Incoming,No,High,-77.62297657,7.81672851,5
4465,7/31/2023 17:37,Hyderabad,Delhi,Voice,469,90.36897655,Tower_1,Postpaid,Incoming,Yes,Low,-77.38222136,1.817017843,5
4466,1/4/2022 15:45,Bengaluru,Mumbai,Voice,1189,78.37079196,Tower_19,Prepaid,Outgoing,No,High,-87.8902988,6.977627396,147.9008866
4467,11/25/2023 20:11,Lucknow,Bengaluru,Video,244,84.6818927,Tower_12,,Outgoing,Yes,Medium,-87.88714228,1.18806591,5
4468,10/7/2022 21:38,Lucknow,Bengaluru,Video,1173,307.4701623,Tower_15,Postpaid,Incoming,No,Medium,-86.541361,3.736118652,70.09910615
4469,7/26/2022 6:31,Nagpur,Bengaluru,Voice,326,78.16291305,Tower_12,Postpaid,Incoming,No,Medium,-60.27565947,2.930359306,5
4470,8/29/2022 19:35,Ahmedabad,Pune,Data,370,30.44237954,Tower_18,Postpaid,Outgoing,No,Low,-85.67722819,2.13648299,
4471,10/5/2022 13:45,Lucknow,Jaipur,Video,1157,395.5868474,,Prepaid,Outgoing,No,Medium,-68.1474441,5.272740888,92.59710497
4472,2/6/2023 10:57,Jaipur,Mumbai,Video,484,281.121759,Tower_1,Prepaid,,Yes,Medium,-58.38719018,7.336747323,18.09950086
4473,5/17/2023 5:25,Ahmedabad,Pune,Video,60,217.698018,Tower_8,Postpaid,Incoming,Yes,Low,-69.89151568,5.250394421,
4474,9/26/2023 20:12,Nagpur,Chennai,Video,446,261.2498442,Tower_5,Prepaid,Incoming,No,Low,-86.60945359,3.369079046,5
4475,2/26/2023 15:50,Mumbai,Nagpur,Data,548,16.38408852,Tower_4,Postpaid,Outgoing,Yes,Medium,-88.96852227,5.049962085,66.72884283
4476,1/27/2022 6:52,Pune,Delhi,Video,969,,Tower_3,Prepaid,Outgoing,Yes,Low,-58.60242606,1.838264581,
4477,3/27/2022 16:34,Surat,Lucknow,Video,316,198.8871065,Tower_1,Postpaid,Outgoing,Yes,Medium,-69.27982191,1.839359781,5
4478,8/27/2023 4:25,Bengaluru,Hyderabad,Data,339,26.24424724,Tower_19,Prepaid,Incoming,No,Medium,-57.38632695,3.671810659,5
4479,1/3/2023 3:43,Nagpur,Chennai,Video,661,356.0185583,Tower_1,Prepaid,Incoming,Yes,Low,-69.84312729,5.200055371,5
4480,4/14/2023 21:45,Pune,Pune,Voice,424,29.06083945,Tower_7,Prepaid,Incoming,No,Low,-70.51232899,8.11868859,5
4481,3/8/2023 6:41,Delhi,Pune,Video,441,155.9862671,,Postpaid,Incoming,No,Low,-61.87064576,9.799865096,51.84506026
4482,4/5/2023 15:42,Pune,Mumbai,Video,77,237.0410286,Tower_18,Postpaid,Incoming,Yes,Medium,-78.5021761,3.951275962,5
4483,7/19/2023 3:04,Mumbai,Chennai,Voice,120,6.046699583,Tower_15,Postpaid,Incoming,No,Low,-83.74860261,1.813449185,5
4484,5/16/2023 15:11,Lucknow,Mumbai,Data,436,28.31398288,Tower_11,Postpaid,Incoming,No,Medium,-62.21902013,5.827431572,5
4485,6/23/2023 9:11,Jaipur,Mumbai,Voice,352,2.619810163,,Prepaid,Outgoing,Yes,Low,-64.91354203,7.167968726,5
4486,11/5/2023 7:20,Nagpur,Lucknow,Voice,592,92.30287576,Tower_14,Prepaid,Outgoing,Yes,Low,-73.30338419,4.020275892,5
4487,8/17/2022 0:28,Hyderabad,Ahmedabad,Voice,535,92.08483679,Tower_10,Postpaid,Outgoing,No,Low,-83.5267173,4.359022689,30.18815346
4488,6/7/2022 8:10,Delhi,Lucknow,Data,458,76.7389532,Tower_14,Postpaid,Incoming,Yes,Low,-77.53562339,8.086449813,26.13690954
4489,1/8/2023 8:39,Bengaluru,Delhi,Data,615,21.85351269,Tower_16,Prepaid,,No,Medium,-88.13761605,1.99536811,43.82790072
4490,6/6/2023 10:14,Kolkata,Mumbai,Data,302,13.33585239,Tower_5,Postpaid,Outgoing,No,Low,-63.78644779,5.21938472,5
4491,10/28/2023 9:21,Ahmedabad,Nagpur,Voice,1132,46.2154198,,,Outgoing,Yes,Low,-77.678549,6.870141499,
4492,10/20/2023 14:00,Lucknow,Surat,Data,702,61.32987892,Tower_1,Postpaid,Incoming,Yes,High,-61.63471778,7.482282791,5
4493,1/19/2023 0:35,Ahmedabad,Kolkata,Video,1068,377.3462173,Tower_12,Prepaid,Outgoing,No,Medium,-51.07386827,2.631054603,
4494,2/11/2022 21:57,Lucknow,Mumbai,Voice,123,25.66948198,Tower_6,Postpaid,Outgoing,No,Low,-79.14399362,9.279433605,5
4495,10/30/2022 14:58,Hyderabad,Surat,Video,767,340.3381169,Tower_19,Postpaid,Incoming,Yes,Medium,-77.62966102,3.938412655,184.7544073
4496,1/22/2022 4:22,Pune,Kolkata,Voice,998,1.98997975,Tower_13,Postpaid,Incoming,No,Medium,-76.44291227,1.806694103,103.9212367
4497,4/10/2022 16:43,Pune,Delhi,,437,69.50056534,Tower_10,Prepaid,Incoming,No,Low,-81.82401524,9.076803141,5
4498,7/11/2022 8:04,Surat,Mumbai,Video,577,412.9709195,Tower_7,Postpaid,Outgoing,No,High,-88.60345542,8.459125348,85.22860661
4499,3/19/2023 20:50,Delhi,Hyderabad,Voice,434,57.81231185,Tower_1,Prepaid,Outgoing,Yes,High,-89.1227783,9.530087633,5
4500,2/21/2023 8:16,Chennai,Mumbai,Data,162,17.74462174,Tower_10,Prepaid,Outgoing,No,Low,-51.65580755,1.647670477,5
4501,8/26/2023 0:31,Chennai,Ahmedabad,Video,494,253.9018802,Tower_3,Postpaid,Incoming,Yes,High,-55.39017717,3.775514104,34.02982254
4502,3/24/2023 10:49,Pune,Surat,Video,147,369.4279316,Tower_15,Postpaid,Outgoing,No,High,-81.96909407,8.268815152,5
4503,5/3/2022 23:43,Lucknow,Delhi,Data,269,51.41815488,Tower_9,Prepaid,,Yes,Medium,-58.877455,3.022138442,5
4504,10/12/2023 7:21,Kolkata,Hyderabad,Video,1075,346.7353702,Tower_1,Prepaid,Outgoing,No,Low,-60.16448667,1.121675681,141.9623466
4505,8/13/2023 12:18,Chennai,Chennai,Voice,362,98.742247,Tower_13,Prepaid,Incoming,No,Low,-84.09005686,7.802543128,5
4506,10/16/2022 14:27,Ahmedabad,Kolkata,Data,843,49.95589243,Tower_2,Postpaid,Incoming,No,Medium,-58.41700207,3.779873579,
4507,2/14/2023 4:29,Pune,Kolkata,Voice,528,75.54512632,Tower_17,,Outgoing,Yes,High,-78.92556274,5.240965141,7.395125363
4508,11/4/2022 20:32,Jaipur,Surat,Video,430,276.5863043,Tower_17,Prepaid,Outgoing,No,High,-74.33090595,9.16021905,5
4509,2/1/2023 10:02,Bengaluru,Hyderabad,Data,503,70.98598438,Tower_2,Prepaid,Outgoing,Yes,Medium,-67.58535956,8.675058386,44.65160838
4510,11/18/2022 11:59,Lucknow,Jaipur,Data,387,8.802649275,Tower_7,Postpaid,Outgoing,Yes,High,-51.87632508,7.583429965,5
4511,12/1/2023 16:31,Mumbai,Delhi,Voice,1124,,Tower_7,Postpaid,Incoming,Yes,High,-80.02888535,5.37093888,
4512,6/20/2022 15:05,Ahmedabad,Hyderabad,Data,423,82.24511926,Tower_9,Prepaid,Outgoing,No,Medium,-72.40158494,5.814639243,
4513,6/25/2022 2:33,Nagpur,Chennai,Video,215,427.1134637,,Postpaid,Incoming,No,Medium,-63.87529552,9.821687409,5
4514,3/22/2022 10:26,Hyderabad,Chennai,Data,567,25.2067291,Tower_7,,Incoming,Yes,Low,-73.09257323,3.356902243,8.199791787
4515,8/26/2022 17:35,Bengaluru,Bengaluru,Voice,240,,Tower_6,Postpaid,Outgoing,Yes,Medium,-67.53163055,1.061766645,
4516,6/8/2022 16:41,Ahmedabad,Kolkata,Voice,58,73.13295223,Tower_10,Prepaid,Outgoing,Yes,Low,-82.94679231,8.389281073,
4517,3/30/2023 22:56,Ahmedabad,Chennai,,331,99.98921515,Tower_6,Postpaid,Outgoing,No,Low,-60.93906112,6.955318834,
4518,10/31/2023 12:15,Mumbai,Lucknow,Data,1051,73.31417695,Tower_11,Prepaid,Incoming,Yes,High,-78.16028071,3.817510185,205.1406498
4519,6/17/2022 18:44,Kolkata,Kolkata,Data,556,33.10539891,,Prepaid,Outgoing,Yes,High,-78.58722555,5.782932034,5
4520,12/13/2023 12:16,Nagpur,Bengaluru,Data,617,90.1435164,Tower_7,Prepaid,Incoming,Yes,Low,-67.92953763,1.943436044,5
4521,10/30/2022 17:30,Kolkata,Kolkata,,828,168.0394327,Tower_14,Postpaid,Incoming,No,Medium,-78.34380452,4.837110952,33.14254976
4522,4/17/2023 19:35,Hyderabad,Chennai,Video,300,422.5947158,Tower_5,Prepaid,Incoming,Yes,Low,-58.85706936,5.499289247,137.7002638
4523,1/17/2022 19:02,Ahmedabad,Lucknow,Data,1146,80.38500063,Tower_14,Postpaid,Outgoing,Yes,Medium,-61.69083249,8.535067021,
4524,5/16/2022 16:37,Kolkata,Ahmedabad,Data,260,59.71762841,Tower_4,Postpaid,,Yes,Low,-68.10411409,4.781048698,5
4525,11/27/2023 1:36,Jaipur,Pune,,160,13.36070966,Tower_16,Postpaid,Incoming,Yes,High,-64.63639863,1.862646704,5
4526,3/14/2023 6:19,Kolkata,Nagpur,Data,365,33.17089075,Tower_1,Prepaid,Incoming,Yes,Low,-50.33361817,2.98883551,5
4527,8/17/2022 20:13,Nagpur,Chennai,Video,323,33.92957663,Tower_9,,Incoming,Yes,High,-60.89307271,5.338691409,5
4528,6/3/2023 20:34,Jaipur,Ahmedabad,Video,175,417.3990314,Tower_19,Prepaid,Incoming,No,Low,-83.15257106,4.651137105,5
4529,8/29/2023 16:51,Kolkata,Lucknow,Voice,432,,Tower_19,,Outgoing,Yes,Low,-54.44891898,7.619359652,
4530,4/3/2022 17:46,Nagpur,Delhi,Data,384,14.310606,Tower_16,Prepaid,Incoming,No,High,-65.8743502,6.156515126,5
4531,4/18/2022 6:58,Ahmedabad,Mumbai,Data,361,63.63754249,Tower_4,Prepaid,Outgoing,Yes,Medium,-74.45332214,6.675222544,
4532,10/23/2022 15:47,Hyderabad,Bengaluru,Data,870,83.6897207,Tower_7,Prepaid,Incoming,Yes,Medium,-61.0566162,7.03317428,99.77335214
4533,12/15/2023 13:54,Nagpur,Lucknow,Video,979,,Tower_19,Postpaid,Outgoing,No,Low,-53.06555497,9.22588523,
4534,1/10/2023 12:02,Pune,Lucknow,Video,1132,156.5534714,Tower_15,,Incoming,No,High,-83.04863185,7.117060197,101.7361424
4535,5/21/2023 18:35,Chennai,Bengaluru,Video,94,395.2624158,Tower_15,Prepaid,Incoming,No,Medium,-72.56160043,4.478880252,14.0722891
4536,10/10/2023 13:56,Nagpur,Chennai,Voice,872,95.97996763,Tower_13,Prepaid,Outgoing,Yes,High,-51.55118427,7.602933222,5
4537,3/7/2022 3:50,Kolkata,Delhi,Voice,563,84.51286492,Tower_6,Prepaid,Outgoing,No,Medium,-81.03277343,1.988058936,5
4538,2/5/2023 15:51,Lucknow,Hyderabad,Data,321,58.1704539,Tower_10,,Outgoing,Yes,Medium,-59.80243341,7.817547709,5
4539,2/23/2022 7:29,Hyderabad,Nagpur,Voice,464,48.49655592,Tower_1,Prepaid,Outgoing,Yes,Medium,-73.56350827,8.033026408,5
4540,10/23/2022 8:05,Mumbai,Delhi,Video,602,10.05401358,Tower_2,Prepaid,Outgoing,No,High,-88.64506709,4.406874624,22.53899724
4541,1/29/2023 17:34,Chennai,Chennai,Video,1133,281.7644905,Tower_1,Prepaid,Incoming,No,High,-80.81868463,5.610972297,162.3497579
4542,4/2/2022 6:14,Kolkata,Lucknow,Voice,162,89.24386634,Tower_10,Postpaid,Outgoing,No,Medium,-66.3119928,1.242592838,5
4543,8/17/2022 11:07,Nagpur,Mumbai,Voice,237,14.49261868,Tower_18,Prepaid,Outgoing,No,Medium,-81.26169072,7.816451954,5
4544,7/9/2022 1:38,Delhi,Lucknow,Data,534,61.59883153,Tower_3,Prepaid,Incoming,No,High,-68.918427,1.808834236,17.88954073
4545,6/13/2022 20:04,Delhi,Jaipur,Voice,423,78.14434386,Tower_8,Postpaid,Incoming,Yes,High,-86.35142885,3.964912645,13.61001619
4546,1/28/2022 11:09,Nagpur,Surat,Voice,739,14.38883778,Tower_14,Postpaid,Incoming,No,Medium,-87.45251039,2.800648007,5
4547,9/11/2022 11:25,Surat,Kolkata,Video,125,430.6671067,Tower_6,Postpaid,Incoming,No,Medium,-80.05801768,5.693887295,5
4548,6/26/2022 21:13,Jaipur,Pune,Data,571,18.13383513,Tower_6,Postpaid,Outgoing,Yes,Low,-79.73765975,2.975779178,5
4549,7/24/2022 2:59,Lucknow,Bengaluru,Voice,382,31.8473378,Tower_7,Prepaid,Outgoing,Yes,Medium,-84.4295092,1.393786549,5
4550,1/3/2022 2:28,Hyderabad,Jaipur,Video,1061,475.4485402,Tower_9,Postpaid,Outgoing,Yes,Medium,-68.45425582,4.30563197,270.3034609
4551,8/9/2022 20:23,Lucknow,Pune,Data,401,,Tower_6,Prepaid,Incoming,No,Low,-67.51235098,4.62174151,
4552,9/24/2023 19:25,Kolkata,Lucknow,Video,186,466.1754904,Tower_6,Postpaid,Incoming,Yes,Low,-60.417745,1.27362611,5
4553,6/20/2023 7:49,Pune,Pune,Data,399,38.88792223,Tower_9,Prepaid,,Yes,Low,-55.86717188,5.81397643,5
4554,1/24/2023 16:42,Nagpur,Ahmedabad,Data,903,11.56195204,Tower_8,Prepaid,Outgoing,No,Low,-51.73191374,7.671191657,5
4555,9/21/2023 0:08,Lucknow,Delhi,Data,280,56.00194458,Tower_18,Prepaid,Outgoing,Yes,High,-68.98351716,9.609263747,5
4556,2/1/2022 18:03,Surat,Ahmedabad,Video,440,172.4883879,Tower_9,Postpaid,Outgoing,Yes,Medium,-73.47037423,6.254715562,5
4557,8/13/2022 2:49,Lucknow,Surat,,520,427.85985,Tower_19,Postpaid,Incoming,Yes,High,-68.22959913,2.199067365,5
4558,2/14/2023 12:06,Jaipur,Hyderabad,Voice,506,75.93695937,Tower_9,Prepaid,Outgoing,No,High,-61.53276921,8.439498697,5
4559,2/25/2022 6:28,Delhi,Chennai,,496,89.14552821,Tower_11,Prepaid,Outgoing,No,High,-87.01308279,1.517769989,5
4560,5/7/2022 20:13,Ahmedabad,Kolkata,Voice,217,17.02361169,Tower_5,Prepaid,Outgoing,No,High,-78.52300232,6.830921562,
4561,7/24/2023 18:47,Pune,Mumbai,Data,446,58.19444246,Tower_12,Postpaid,Incoming,No,Low,-80.55074019,1.519304225,5
4562,4/14/2022 2:50,Pune,Chennai,Video,556,303.2108374,Tower_1,Prepaid,Incoming,Yes,Low,-74.51555779,8.345719565,87.08864144
4563,2/28/2022 3:34,Bengaluru,Jaipur,Video,422,40.5434141,Tower_11,Postpaid,Incoming,No,Medium,-64.15239322,6.396889825,5
4564,7/9/2022 18:55,Ahmedabad,Lucknow,Voice,267,43.39195966,Tower_11,Prepaid,,Yes,Low,-59.63514962,8.854574357,
4565,7/24/2022 16:21,Nagpur,Surat,Video,236,134.1797014,Tower_5,Postpaid,Incoming,Yes,High,-86.23195728,6.333277217,5
4566,10/17/2022 4:12,Mumbai,Ahmedabad,Data,883,17.81232431,Tower_17,Postpaid,Outgoing,No,Medium,-83.32793039,2.557357895,70.38358178
4567,3/19/2022 12:11,Hyderabad,Mumbai,Video,35,39.9035786,Tower_7,Postpaid,Outgoing,No,Medium,-69.09254435,5.898447049,5
4568,11/6/2022 11:55,Chennai,Lucknow,Data,236,47.67417775,Tower_19,Prepaid,Outgoing,Yes,Low,-88.37190233,2.361162665,5
4569,9/25/2022 4:47,Mumbai,Kolkata,Data,162,44.20293268,,Postpaid,Incoming,Yes,Low,-86.5528469,2.67340955,5
4570,3/30/2022 20:51,Kolkata,Delhi,Data,395,78.41478874,Tower_11,Prepaid,Incoming,No,High,-87.14890368,4.849948918,5
4571,1/19/2023 16:58,Hyderabad,Chennai,Data,744,74.22147785,Tower_7,Prepaid,Incoming,No,Medium,-57.31432267,9.85768402,30.32319211
4572,6/11/2023 22:47,Jaipur,Surat,Voice,169,84.04293965,Tower_11,Postpaid,Outgoing,Yes,High,-61.86421941,7.440036201,5
4573,8/3/2023 6:02,Bengaluru,Jaipur,Video,577,82.89660233,Tower_4,Prepaid,Outgoing,Yes,High,-65.25688337,6.485047825,22.34694162
4574,7/1/2022 8:16,Mumbai,Ahmedabad,Data,250,6.561855612,Tower_15,Postpaid,Incoming,Yes,Medium,-69.47225781,7.757767599,5
4575,10/29/2022 22:33,Mumbai,Jaipur,Data,803,15.86191919,Tower_7,Postpaid,Incoming,No,High,-65.58451278,8.400360724,49.411959
4576,4/11/2023 18:52,Jaipur,Surat,Voice,524,45.26402934,Tower_1,Postpaid,,No,Low,-76.90558761,4.459863739,5
4577,11/18/2023 0:16,Chennai,Ahmedabad,Data,63,36.37363747,Tower_10,Postpaid,Outgoing,No,High,-70.05042677,7.322496159,5
4578,10/22/2023 0:31,Kolkata,Jaipur,Voice,1123,58.01795928,Tower_14,Prepaid,Incoming,Yes,Medium,-78.12330673,1.869593226,61.89659917
4579,9/17/2022 4:17,Nagpur,Hyderabad,Voice,256,33.17871463,,Prepaid,Outgoing,No,Medium,-57.2850777,6.094487405,5
4580,12/6/2022 14:36,Delhi,Chennai,Voice,715,85.75284529,Tower_6,Prepaid,Incoming,Yes,Medium,-64.27147988,5.656124686,92.74022244
4581,7/8/2022 21:23,Ahmedabad,Jaipur,Voice,241,93.42325687,Tower_8,Postpaid,,Yes,High,-59.15273216,2.0053551,
4582,5/20/2022 13:17,Lucknow,Ahmedabad,Video,64,105.444495,Tower_15,Prepaid,,Yes,Low,-89.75829213,4.627291011,5
4583,5/30/2022 1:18,Jaipur,Bengaluru,Data,201,13.60974429,Tower_18,Postpaid,Outgoing,Yes,Medium,-55.1032018,9.373913632,5
